Demographic,Platform,Weeks,Curve Frequency,Frequency Cap,Key,  A  , B , C , Potential ,D,Max Reach
P18-44,Foxtel Go,6 Weeks,sevenplus,0,P18-44Foxtel Go6 Weekssevenplus0,0.005539797,0.011833732,4190.938691,9700000,6759.111697,0.005539797
P18-44,Foxtel Go,6 Weeks,eightplus,0,P18-44Foxtel Go6 Weekseightplus0,0.00570923,0.011452441,4872.908423,9700000,7349.358018,0.00570923
P18-44,Foxtel Go,6 Weeks,nineplus,0,P18-44Foxtel Go6 Weeksnineplus0,0.005988556,0.010671896,5667.149049,9700000,7497.054164,0.005988556
P18-44,Foxtel Go,7 Weeks,oneplus,0,P18-44Foxtel Go7 Weeksoneplus0,0.028492718,2034.293545,-1.138221085,9700000,0,0.028492718
P18-44,Foxtel Go,7 Weeks,twoplus,0,P18-44Foxtel Go7 Weekstwoplus0,0.000589367,0.017568063,370.3559575,9700000,3129.753132,0.000589367
P18-44,Foxtel Go,7 Weeks,threeplus,0,P18-44Foxtel Go7 Weeksthreeplus0,0.004056588,0.014479066,1471.251187,9700000,3860.141521,0.004056588
P18-44,Foxtel Go,7 Weeks,fourplus,0,P18-44Foxtel Go7 Weeksfourplus0,0.003784654,0.014735418,1801.035256,9700000,5022.959943,0.003784654
P18-44,Foxtel Go,7 Weeks,fiveplus,0,P18-44Foxtel Go7 Weeksfiveplus0,0.004291162,0.014118416,2436.119819,9700000,5881.915946,0.004291162
P18-44,Foxtel Go,7 Weeks,sixplus,0,P18-44Foxtel Go7 Weekssixplus0,0.005465612,0.012476788,3518.177709,9700000,6073.011311,0.005465612
P18-44,Foxtel Go,7 Weeks,sevenplus,0,P18-44Foxtel Go7 Weekssevenplus0,0.005671697,0.012115488,4190.938691,9700000,6759.111697,0.005671697
P18-44,Foxtel Go,7 Weeks,eightplus,0,P18-44Foxtel Go7 Weekseightplus0,0.005845164,0.011725119,4872.908423,9700000,7349.358018,0.005845164
P18-44,Foxtel Go,7 Weeks,nineplus,0,P18-44Foxtel Go7 Weeksnineplus0,0.006131141,0.010925988,5667.149049,9700000,7497.054164,0.006131141
P18-44,Foxtel Go,8 Weeks,oneplus,0,P18-44Foxtel Go8 Weeksoneplus0,0.029155339,2034.293545,-1.138221085,9700000,0,0.029155339
P18-44,Foxtel Go,8 Weeks,twoplus,0,P18-44Foxtel Go8 Weekstwoplus0,0.000603073,0.017976622,370.3559575,9700000,3129.753132,0.000603073
P18-44,Foxtel Go,8 Weeks,threeplus,0,P18-44Foxtel Go8 Weeksthreeplus0,0.004150927,0.014815789,1471.251187,9700000,3860.141521,0.004150927
P18-44,Foxtel Go,8 Weeks,fourplus,0,P18-44Foxtel Go8 Weeksfourplus0,0.003872669,0.015078103,1801.035256,9700000,5022.959943,0.003872669
P18-44,Foxtel Go,8 Weeks,fiveplus,0,P18-44Foxtel Go8 Weeksfiveplus0,0.004390957,0.014446751,2436.119819,9700000,5881.915946,0.004390957
P18-44,Foxtel Go,8 Weeks,sixplus,0,P18-44Foxtel Go8 Weekssixplus0,0.005592719,0.012766945,3518.177709,9700000,6073.011311,0.005592719
P18-44,Foxtel Go,8 Weeks,sevenplus,0,P18-44Foxtel Go8 Weekssevenplus0,0.005803597,0.012397243,4190.938691,9700000,6759.111697,0.005803597
P18-44,Foxtel Go,8 Weeks,eightplus,0,P18-44Foxtel Go8 Weekseightplus0,0.005981098,0.011997796,4872.908423,9700000,7349.358018,0.005981098
P18-44,Foxtel Go,8 Weeks,nineplus,0,P18-44Foxtel Go8 Weeksnineplus0,0.006273726,0.011180081,5667.149049,9700000,7497.054164,0.006273726
P18-44,Foxtel Go,9 Weeks,oneplus,0,P18-44Foxtel Go9 Weeksoneplus0,0.029817961,2034.293545,-1.138221085,9700000,0,0.029817961
P18-44,Foxtel Go,9 Weeks,twoplus,0,P18-44Foxtel Go9 Weekstwoplus0,0.000616779,0.018385182,370.3559575,9700000,3129.753132,0.000616779
P18-44,Foxtel Go,9 Weeks,threeplus,0,P18-44Foxtel Go9 Weeksthreeplus0,0.004245266,0.015152511,1471.251187,9700000,3860.141521,0.004245266
P18-44,Foxtel Go,9 Weeks,fourplus,0,P18-44Foxtel Go9 Weeksfourplus0,0.003960684,0.015420787,1801.035256,9700000,5022.959943,0.003960684
P18-44,Foxtel Go,9 Weeks,fiveplus,0,P18-44Foxtel Go9 Weeksfiveplus0,0.004490751,0.014775086,2436.119819,9700000,5881.915946,0.004490751
P18-44,Foxtel Go,9 Weeks,sixplus,0,P18-44Foxtel Go9 Weekssixplus0,0.005719826,0.013057103,3518.177709,9700000,6073.011311,0.005719826
P18-44,Foxtel Go,9 Weeks,sevenplus,0,P18-44Foxtel Go9 Weekssevenplus0,0.005935497,0.012678999,4190.938691,9700000,6759.111697,0.005935497
P18-44,Foxtel Go,9 Weeks,eightplus,0,P18-44Foxtel Go9 Weekseightplus0,0.006117032,0.012270473,4872.908423,9700000,7349.358018,0.006117032
P18-44,Foxtel Go,9 Weeks,nineplus,0,P18-44Foxtel Go9 Weeksnineplus0,0.00641631,0.011434174,5667.149049,9700000,7497.054164,0.00641631
P18-44,Foxtel Go,10 Weeks,oneplus,0,P18-44Foxtel Go10 Weeksoneplus0,0.030480582,2034.293545,-1.138221085,9700000,0,0.030480582
P18-44,Foxtel Go,10 Weeks,twoplus,0,P18-44Foxtel Go10 Weekstwoplus0,0.000630485,0.018793742,370.3559575,9700000,3129.753132,0.000630485
P18-44,Foxtel Go,10 Weeks,threeplus,0,P18-44Foxtel Go10 Weeksthreeplus0,0.004339606,0.015489234,1471.251187,9700000,3860.141521,0.004339606
P18-44,Foxtel Go,10 Weeks,fourplus,0,P18-44Foxtel Go10 Weeksfourplus0,0.004048699,0.015763471,1801.035256,9700000,5022.959943,0.004048699
P18-44,Foxtel Go,10 Weeks,fiveplus,0,P18-44Foxtel Go10 Weeksfiveplus0,0.004590546,0.015103422,2436.119819,9700000,5881.915946,0.004590546
