Key,Demographic,Ad Duration,Platform,Building,Reinforcing,Impacting,Activating,Active 1 Sec,Active 2 Sec,Active 3 Sec,Active 4 Sec,Active 5 Sec,Active 6 Sec,Active 7 Sec,Active 8 Sec,Active 9 Sec,Active 10 Sec,Passive 1 Sec,Passive 2 Sec,Passive 3 Sec,Passive 4 Sec,Passive 5 Sec,Passive 6 Sec,Passive 7 Sec,Passive 8 Sec,Passive 9 Sec,Passive 10 Sec,Any 1 Sec,Any 2 Sec,Any 3 Sec,Any 4 Sec,Any 5 Sec,Any 6 Sec,Any 7 Sec,Any 8 Sec,Any 9 Sec,Any 10 Sec
Linear TV Metro 5 Cap SBS NetworkP18-64Other,P18-64,Other,Linear TV Metro 5 Cap SBS Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Regional 4 Seven NetworkP18-64Other,P18-64,Other,Linear TV Regional 4 Seven Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Regional 4 Nine NetworkP18-64Other,P18-64,Other,Linear TV Regional 4 Nine Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Regional 4 Ten NetworkP18-64Other,P18-64,Other,Linear TV Regional 4 Ten Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Regional 4 SBS NetworkP18-64Other,P18-64,Other,Linear TV Regional 4 SBS Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Foxtel LinearP18-64Other,P18-64,Other,Foxtel Linear,0.78,0.82,0.32,0.46,34.04564435,29.0985003,26.46127019,25.26396672,23.93210255,21.54331897,19.51907313,17.31254374,16.19801784,15.00201396,69.63956698,65.47777593,61.64938318,60.04192905,58.54774492,55.96688042,54.02083883,51.88127177,49.83506066,47.67488664,59.64394632,62.29103252,63.43265413,64.33776405,65.52378706,66.10951229,66.83175218,68.20396485,69.25880551,69.66231509
YouTube TrueViewP18-64Other,P18-64,Other,YouTube TrueView,0.21,0.72,0.23,0.72,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube Instant ReserveP18-64Other,P18-64,Other,YouTube Instant Reserve,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube SelectP18-64Other,P18-64,Other,YouTube Select,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube OMG SelectP18-64Other,P18-64,Other,YouTube OMG Select,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
Nine NowP18-64Other,P18-64,Other,Nine Now,0.7,0.83,0.82,1,83.63717874,81.43610216,77.94606609,75.23383306,72.52144071,69.73235895,67.40241281,65.37417224,62.64198181,59.79539841,48.75540527,41.94722916,37.00555056,31.63108323,28.04189676,24.23688929,21.09477419,18.36000869,15.97978325,13.90813463,62.43223741,70.33763323,75.27005308,76.59544229,77.86419279,77.57812826,78.1227455,79.15664572,79.83981921,81.1286761
Ten PlayP18-64Other,P18-64,Other,Ten Play,0.7,0.83,0.82,1,83.63717874,81.43610216,77.94606609,75.23383306,72.52144071,69.73235895,67.40241281,65.37417224,62.64198181,59.79539841,48.75540527,41.94722916,37.00555056,31.63108323,28.04189676,24.23688929,21.09477419,18.36000869,15.97978325,13.90813463,62.43223741,70.33763323,75.27005308,76.59544229,77.86419279,77.57812826,78.1227455,79.15664572,79.83981921,81.1286761
Seven PlusP18-64Other,P18-64,Other,Seven Plus,0.7,0.83,0.82,1,83.63717874,81.43610216,77.94606609,75.23383306,72.52144071,69.73235895,67.40241281,65.37417224,62.64198181,59.79539841,48.75540527,41.94722916,37.00555056,31.63108323,28.04189676,24.23688929,21.09477419,18.36000869,15.97978325,13.90813463,62.43223741,70.33763323,75.27005308,76.59544229,77.86419279,77.57812826,78.1227455,79.15664572,79.83981921,81.1286761
SBS On DemandP18-64Other,P18-64,Other,SBS On Demand,0.7,0.83,0.82,1,83.63717874,81.43610216,77.94606609,75.23383306,72.52144071,69.73235895,67.40241281,65.37417224,62.64198181,59.79539841,48.75540527,41.94722916,37.00555056,31.63108323,28.04189676,24.23688929,21.09477419,18.36000869,15.97978325,13.90813463,62.43223741,70.33763323,75.27005308,76.59544229,77.86419279,77.57812826,78.1227455,79.15664572,79.83981921,81.1286761
KayoP18-64Other,P18-64,Other,Kayo,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Foxtel GoP18-64Other,P18-64,Other,Foxtel Go,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
BingeP18-64Other,P18-64,Other,Binge,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
NetflixP18-64Other,P18-64,Other,Netflix,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Optus SportP18-64Other,P18-64,Other,Optus Sport,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Amazon PrimeP18-64Other,P18-64,Other,Amazon Prime,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Samsung In-StreamP18-64Other,P18-64,Other,Samsung In-Stream,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Linear TV Metro & RegionalP25-5415sec,P25-54,15sec,Linear TV Metro & Regional,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV MetroP25-5415sec,P25-54,15sec,Linear TV Metro,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV RegionalP25-5415sec,P25-54,15sec,Linear TV Regional,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Metro 5 Cap Seven NetworkP25-5415sec,P25-54,15sec,Linear TV Metro 5 Cap Seven Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Metro 5 Cap Nine NetworkP25-5415sec,P25-54,15sec,Linear TV Metro 5 Cap Nine Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Metro 5 Cap Ten NetworkP25-5415sec,P25-54,15sec,Linear TV Metro 5 Cap Ten Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Metro 5 Cap SBS NetworkP25-5415sec,P25-54,15sec,Linear TV Metro 5 Cap SBS Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Regional 4 Seven NetworkP25-5415sec,P25-54,15sec,Linear TV Regional 4 Seven Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Regional 4 Nine NetworkP25-5415sec,P25-54,15sec,Linear TV Regional 4 Nine Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Regional 4 Ten NetworkP25-5415sec,P25-54,15sec,Linear TV Regional 4 Ten Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Linear TV Regional 4 SBS NetworkP25-5415sec,P25-54,15sec,Linear TV Regional 4 SBS Network,0.78,0.82,0.32,0.46,36.70222372,31.98517626,28.9661086,25.86371572,23.01681857,20.23092172,18.5312796,17.04626786,15.48905277,13.32223698,75.04560914,71.24841274,65.87708192,59.12299993,56.20897729,52.63576047,48.91471513,45.71559402,42.35111003,39.9111598,40.29233354,45.67924268,49.18178286,51.1992103,53.20552801,54.32791983,57.2784067,59.11246872,61.42778349,64.19025521
Foxtel LinearP25-5415sec,P25-54,15sec,Foxtel Linear,0.78,0.82,0.32,0.46,34.01750587,29.02637627,26.36837229,25.17949064,23.83904014,21.41282959,19.40682306,17.18092384,16.06347549,14.86858048,69.64717935,65.5145781,61.7433923,60.14945225,58.65651903,56.07537944,54.14046586,51.98914576,49.91419677,47.72708356,59.72260868,62.35481172,63.48159789,64.38426185,65.56065984,66.14305169,66.86618658,68.21040969,69.2626976,69.66074794
YouTube TrueViewP25-5415sec,P25-54,15sec,YouTube TrueView,0.21,0.72,0.23,0.72,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube Instant ReserveP25-5415sec,P25-54,15sec,YouTube Instant Reserve,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube SelectP25-5415sec,P25-54,15sec,YouTube Select,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
YouTube OMG SelectP25-5415sec,P25-54,15sec,YouTube OMG Select,0.77,0.86,0.53,0.83,72.11553251,65.22334481,56.36089871,52.25642632,46.67032899,42.24096626,38.26391194,35.09998412,30.08930485,21.97718124,68.01316324,58.01862734,46.72299657,37.16427891,32.88220007,27.99094243,25.10451679,18.83610533,14.03689738,13.21239178,80.93809879,86.58507787,87.41913491,88.31716328,89.05289105,88.97734793,89.57074313,90.49121626,91.15464015,92.47357365
Nine NowP25-5415sec,P25-54,15sec,Nine Now,0.7,0.83,0.82,1,76.73526346,73.69315785,69.02871285,65.17466542,60.80573854,57.48993118,54.88597745,51.83336008,47.42634166,43.99200143,57.98262844,52.95131769,47.24861433,41.69499678,37.35435912,33.5031763,29.95817671,26.78827654,23.95378621,21.41921571,59.18803585,65.30601002,69.08390067,70.44118187,72.19616339,73.72640601,74.69410086,75.93191703,76.98171531,78.67329121
Ten PlayP25-5415sec,P25-54,15sec,Ten Play,0.7,0.83,0.82,1,76.73526346,73.69315785,69.02871285,65.17466542,60.80573854,57.48993118,54.88597745,51.83336008,47.42634166,43.99200143,57.98262844,52.95131769,47.24861433,41.69499678,37.35435912,33.5031763,29.95817671,26.78827654,23.95378621,21.41921571,59.18803585,65.30601002,69.08390067,70.44118187,72.19616339,73.72640601,74.69410086,75.93191703,76.98171531,78.67329121
Seven PlusP25-5415sec,P25-54,15sec,Seven Plus,0.7,0.83,0.82,1,76.73526346,73.69315785,69.02871285,65.17466542,60.80573854,57.48993118,54.88597745,51.83336008,47.42634166,43.99200143,57.98262844,52.95131769,47.24861433,41.69499678,37.35435912,33.5031763,29.95817671,26.78827654,23.95378621,21.41921571,59.18803585,65.30601002,69.08390067,70.44118187,72.19616339,73.72640601,74.69410086,75.93191703,76.98171531,78.67329121
SBS On DemandP25-5415sec,P25-54,15sec,SBS On Demand,0.7,0.83,0.82,1,76.73526346,73.69315785,69.02871285,65.17466542,60.80573854,57.48993118,54.88597745,51.83336008,47.42634166,43.99200143,57.98262844,52.95131769,47.24861433,41.69499678,37.35435912,33.5031763,29.95817671,26.78827654,23.95378621,21.41921571,59.18803585,65.30601002,69.08390067,70.44118187,72.19616339,73.72640601,74.69410086,75.93191703,76.98171531,78.67329121
KayoP25-5415sec,P25-54,15sec,Kayo,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Foxtel GoP25-5415sec,P25-54,15sec,Foxtel Go,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
BingeP25-5415sec,P25-54,15sec,Binge,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
NetflixP25-5415sec,P25-54,15sec,Netflix,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Optus SportP25-5415sec,P25-54,15sec,Optus Sport,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Amazon PrimeP25-5415sec,P25-54,15sec,Amazon Prime,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Samsung In-StreamP25-5415sec,P25-54,15sec,Samsung In-Stream,0.7,0.83,0.82,1,64.06884746,59.37332089,54.90346806,50.08106248,46.51172201,43.9912953,40.96233777,36.22383362,34.73258086,32.05834803,62.91535952,56.8373951,52.20771241,47.42636277,43.20249312,39.35480823,35.84980446,32.65696208,29.74847948,27.09903111,55.80558781,62.51647783,66.07377895,67.8393395,69.70270309,71.56459501,74.55883006,76.78067338,80.31278658,82.53766186
Linear TV Metro & RegionalP25-5430sec,P25-54,30sec,Linear TV Metro & Regional,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV MetroP25-5430sec,P25-54,30sec,Linear TV Metro,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV RegionalP25-5430sec,P25-54,30sec,Linear TV Regional,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV Metro 5 Cap Seven NetworkP25-5430sec,P25-54,30sec,Linear TV Metro 5 Cap Seven Network,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV Metro 5 Cap Nine NetworkP25-5430sec,P25-54,30sec,Linear TV Metro 5 Cap Nine Network,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV Metro 5 Cap Ten NetworkP25-5430sec,P25-54,30sec,Linear TV Metro 5 Cap Ten Network,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV Metro 5 Cap SBS NetworkP25-5430sec,P25-54,30sec,Linear TV Metro 5 Cap SBS Network,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV Regional 4 Seven NetworkP25-5430sec,P25-54,30sec,Linear TV Regional 4 Seven Network,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV Regional 4 Nine NetworkP25-5430sec,P25-54,30sec,Linear TV Regional 4 Nine Network,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
Linear TV Regional 4 Ten NetworkP25-5430sec,P25-54,30sec,Linear TV Regional 4 Ten Network,0.78,0.82,0.32,0.46,41.86688282,37.04567528,33.22739997,30.3017068,27.67888337,24.53998731,22.9809384,21.81568611,20.14934711,18.14171116,78.28512471,74.78335234,69.59784668,64.18606892,61.67678471,59.03134894,56.09130934,53.86117926,51.67002403,49.50568897,39.34595639,45.07530278,48.61487765,50.81414359,52.40616873,53.43384714,56.00386003,57.52677997,59.05322041,61.40512688
